serror_rate,srv_serror_rate,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,class
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.2,0.0,0.0,1,0.0,0.14,0.0,REJ,anomaly
0.33,0.1,1.0,36,1.0,0.04,0.03,SF,normal
1.0,1.0,0.13,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,12,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.43,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,214,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.05,15,0.06,0.0,0.0,REJ,anomaly
0.09,0.05,1.0,255,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.99,0.0,0.01,29,0.11,0.76,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,243,0.95,0.0,0.0,SF,anomaly
0.0,0.0,0.14,19,0.07,0.0,0.0,REJ,anomaly
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,168,0.66,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.1,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,14,0.12,0.0,0.0,SF,normal
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,0.5,29,0.11,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,47,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,97,0.38,0.0,0.0,SF,anomaly
0.0,0.0,1.0,160,0.86,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,9,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,203,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,83,0.27,0.0,0.0,SF,normal
1.0,1.0,0.2,61,0.24,1.0,1.0,S0,anomaly
1.0,1.0,0.02,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,0.08,10,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,2,0.05,0.03,0.0,SF,normal
0.0,0.0,0.02,4,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,0.08,20,0.08,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,21,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.16,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.26,38,0.15,1.0,1.0,S0,anomaly
0.0,0.0,1.0,3,0.01,0.21,0.0,SF,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.12,15,0.06,1.0,1.0,S0,anomaly
0.11,0.0,0.0,1,0.0,0.13,0.0,REJ,anomaly
1.0,1.0,0.14,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,86,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,79,1.0,0.01,0.01,SF,anomaly
0.0,0.0,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.14,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,175,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,22,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,96,0.68,0.0,0.0,SF,normal
0.01,0.0,0.01,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,61,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,250,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.05,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.03,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,151,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,17,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,28,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
1.0,1.0,0.05,15,0.06,1.0,1.0,S0,anomaly
1.0,1.0,0.03,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.01,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,90,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,63,0.88,0.25,0.02,SF,anomaly
0.0,0.0,1.0,197,0.77,0.0,0.0,SF,normal
1.0,1.0,0.08,3,0.33,1.0,1.0,S0,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,198,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,43,0.17,0.05,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,208,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.05,7,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,0.03,7,0.03,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,24,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,224,0.91,0.0,0.0,SF,normal
1.0,1.0,0.04,12,0.05,1.0,1.0,S0,anomaly
0.05,0.05,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,0.12,230,0.9,0.0,0.0,SF,normal
0.0,0.0,1.0,7,0.04,0.0,0.0,SF,normal
0.0,0.0,1.0,105,0.57,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,17,0.07,0.0,0.0,SF,normal
0.0,0.0,1.0,31,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.07,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,55,1.0,0.0,0.0,SF,anomaly
1.0,0.8,0.57,44,0.26,1.0,1.0,S0,anomaly
0.0,0.0,0.99,254,1.0,0.0,0.0,SF,normal
0.17,0.0,0.0,1,0.0,0.15,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.99,1.0,0.01,19,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.03,3,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.06,11,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,201,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,122,0.86,0.0,0.0,SF,normal
0.0,0.0,0.03,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,58,0.23,0.0,0.0,SF,normal
0.0,0.0,1.0,23,0.22,0.0,0.0,SF,normal
0.0,0.0,1.0,56,1.0,0.0,0.0,SF,anomaly
0.06,0.0,0.0,1,0.0,0.04,0.0,REJ,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,80,0.36,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.11,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.03,7,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.07,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,85,0.33,0.09,0.0,SF,anomaly
0.0,0.0,1.0,137,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.12,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,135,0.87,0.0,0.0,SF,normal
1.0,1.0,0.07,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.08,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,93,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,0.0,1,0.0,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,58,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,247,0.97,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,38,0.6,0.0,0.0,SF,anomaly
1.0,1.0,0.1,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,248,0.97,0.0,0.0,SF,normal
1.0,1.0,0.11,23,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,153,0.62,0.01,0.0,SF,anomaly
1.0,1.0,0.04,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.09,11,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.08,21,0.11,0.93,1.0,S0,anomaly
0.0,0.0,1.0,109,0.67,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,233,0.91,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.16,65,0.25,1.0,1.0,S0,anomaly
0.0,0.0,1.0,219,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,22,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,97,0.41,0.01,0.0,SF,normal
1.0,1.0,0.08,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.03,6,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.01,3,0.01,0.0,0.0,REJ,anomaly
1.0,1.0,0.11,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,6,0.02,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,164,0.65,0.0,0.0,SF,normal
1.0,1.0,0.01,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,119,0.34,0.01,0.02,SF,normal
0.0,0.0,1.0,31,0.19,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.5,0.0,0.0,SF,normal
1.0,1.0,0.17,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.01,0.0,SF,normal
0.0,0.0,1.0,253,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,71,0.28,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.4,28,0.28,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,6,0.03,0.02,0.0,SF,anomaly
0.0,0.0,1.0,245,0.96,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.33,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,71,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,173,0.84,0.0,0.0,SF,normal
0.0,0.0,1.0,3,0.01,0.0,0.0,SF,normal
1.0,1.0,0.45,21,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,86,1.0,0.0,0.0,SF,anomaly
0.15,0.0,0.0,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,235,0.92,0.0,0.0,SF,anomaly
0.0,0.0,1.0,98,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.06,7,0.03,0.0,0.0,RSTO,anomaly
0.0,0.0,0.04,5,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,206,0.81,0.0,0.0,SF,anomaly
0.08,0.0,0.0,1,0.0,0.08,0.0,REJ,anomaly
0.0,0.0,1.0,17,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.06,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.04,1,0.0,0.1,0.0,SF,anomaly
1.0,1.0,0.05,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,83,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,46,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.07,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,0.07,20,0.08,0.0,0.0,REJ,anomaly
0.0,0.0,0.04,11,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,18,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,136,0.83,0.0,0.0,REJ,normal
0.0,0.0,0.03,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,165,0.57,0.0,0.0,SF,normal
0.0,0.0,1.0,36,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,6,0.75,0.0,0.0,SF,normal
0.0,0.0,0.99,246,0.96,0.0,0.0,SF,normal
0.0,0.0,1.0,204,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.16,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,0.5,41,0.16,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,130,1.0,0.0,0.0,SF,normal
0.0,0.0,0.06,15,0.06,0.0,0.0,REJ,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,57,0.22,0.0,0.0,SF,normal
1.0,1.0,0.19,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.5,9,0.04,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,93,0.38,0.0,0.0,SF,normal
0.0,0.0,1.0,13,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,175,0.68,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,20,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,37,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,250,1.0,0.0,0.0,REJ,normal
0.0,0.0,0.06,10,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,0.29,25,0.13,0.0,0.0,SF,normal
1.0,1.0,0.1,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,63,0.29,0.0,0.0,SF,normal
1.0,1.0,0.08,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,0.05,14,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,8,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.06,10,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,148,0.58,0.09,0.0,SF,anomaly
1.0,1.0,0.07,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.05,6,0.02,0.0,0.0,REJ,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.04,0.0,RSTR,anomaly
0.0,0.0,1.0,24,0.09,0.33,0.0,SF,anomaly
1.0,1.0,0.05,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,17,1.0,0.0,0.0,SF,anomaly
0.5,1.0,0.5,43,0.17,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
1.0,1.0,0.1,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,26,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,180,0.85,0.0,0.0,SF,anomaly
1.0,1.0,0.08,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.5,152,0.71,0.0,0.0,SF,normal
0.0,0.0,1.0,157,0.62,0.0,0.0,SF,normal
1.0,1.0,0.23,63,0.25,1.0,1.0,S0,anomaly
0.0,0.0,1.0,16,0.07,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.09,0.0,0.0,1,0.0,0.06,0.0,REJ,anomaly
0.0,0.0,0.5,29,0.11,0.0,0.0,SF,normal
0.0,0.0,0.5,91,0.88,0.0,0.0,REJ,normal
0.0,0.0,1.0,245,0.96,0.0,0.0,SF,normal
0.0,0.0,1.0,161,0.72,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,14,0.12,0.88,1.0,S0,anomaly
0.0,0.0,1.0,235,0.92,0.0,0.0,SF,normal
1.0,1.0,0.17,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.03,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.03,6,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,97,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,51,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,115,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.03,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.04,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,93,1.0,0.01,0.01,SF,anomaly
1.0,1.0,0.03,26,0.1,1.0,1.0,S0,anomaly
1.0,1.0,0.03,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,15,0.06,0.6,0.13,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.09,7,0.03,0.0,0.0,RSTO,anomaly
1.0,1.0,0.16,18,0.27,1.0,1.0,S0,anomaly
0.0,0.0,0.5,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,245,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,31,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.06,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,39,0.15,0.0,0.0,SF,normal
0.0,0.0,1.0,2,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
1.0,1.0,0.03,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,5,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,11,0.04,0.0,0.0,SF,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.05,13,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.05,5,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,5,0.02,0.0,0.0,SF,anomaly
0.0,0.0,1.0,246,0.97,0.0,0.0,SF,normal
1.0,1.0,0.02,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,126,0.49,0.0,0.0,SF,normal
0.0,0.0,1.0,246,0.96,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.21,57,0.22,1.0,1.0,S0,anomaly
0.21,0.0,0.0,1,0.0,0.2,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,1.0,255,1.0,0.01,0.01,S1,normal
0.0,0.0,1.0,61,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,18,0.16,0.02,0.0,SF,anomaly
1.0,1.0,0.08,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,65,0.47,0.0,0.0,SF,anomaly
0.0,0.0,1.0,238,0.93,0.0,0.0,SF,normal
1.0,1.0,0.23,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.07,10,0.04,0.0,0.0,REJ,anomaly
1.0,1.0,0.14,24,0.24,0.98,0.88,S0,anomaly
0.0,0.0,1.0,45,0.54,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.25,76,0.3,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,57,0.58,0.0,0.0,SF,normal
0.0,0.0,0.02,5,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,58,0.34,0.0,0.0,SF,normal
0.0,0.0,0.15,13,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,2,0.04,0.02,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,107,0.54,0.0,0.0,SF,normal
0.0,0.0,1.0,227,0.89,0.0,0.0,SF,normal
0.0,0.0,1.0,7,0.19,0.0,0.0,SF,anomaly
0.0,0.0,1.0,162,0.69,0.0,0.0,SF,normal
0.0,0.0,0.01,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.2,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,248,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,75,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,21,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.06,12,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.05,11,0.04,1.0,1.0,S0,anomaly
